date,Ticker,Spot,RFR,IV30,Put_IV_30,Call_IV_30,1M_25dP/25dC,1M_25dC/ATM,1M_25dP/ATM,IV90,Put_IV_90,Call_IV_90,3M_25dP/25dC,3M_25dC/ATM,3M_25dP/ATM
2025-05-29,QQQ,517.43,0.0423,24.03,21.25,19.97,1.0637,0.8311,0.884,23.57,24.7,18.9,1.307,0.8017,1.0478
2025-05-30,QQQ,516.61,0.0423,21.01,24.66,19.79,1.2464,0.9417,1.1737,22.7,24.56,17.6,1.3957,0.7753,1.082
2025-06-02,QQQ,520.69,0.0423,20.8,21.26,18.34,1.1596,0.8817,1.0224,21.62,25.86,18.43,1.4036,0.8525,1.1966
2025-06-03,QQQ,524.76,0.0424,20.44,20.14,17.2,1.1712,0.8413,0.9854,20.86,24.43,17.82,1.3711,0.8544,1.1715
2025-06-04,QQQ,526.22,0.0424,20.11,20.27,16.82,1.205,0.8362,1.0076,21.24,23.7,18.48,1.2826,0.8699,1.1157
2025-06-05,QQQ,522.26,0.0423,21.35,22.27,21.3,1.0455,0.9975,1.0429,20.95,24.73,19.09,1.2954,0.9113,1.1806
2025-06-06,QQQ,527.37,0.0423,19.64,18.23,16.26,1.1215,0.8276,0.9281,20.99,23.87,18.35,1.3007,0.8746,1.1376
2025-06-09,QQQ,528.14,0.0424,19.2,20.69,17.11,1.2088,0.8913,1.0773,21.43,23.47,18.62,1.2603,0.869,1.0952
2025-06-10,QQQ,531.64,0.0425,18.89,19.74,16.55,1.1926,0.8765,1.0453,19.81,23.12,17.77,1.3008,0.8971,1.167
2025-06-11,QQQ,529.85,0.0425,19.63,20.74,16.9,1.2273,0.8611,1.0568,20.68,23.28,17.66,1.3183,0.8541,1.126
2025-06-12,QQQ,531.09,0.0426,19.9,18.64,16.48,1.1314,0.8278,0.9366,20.92,23.31,17.89,1.3029,0.8552,1.1142
2025-06-13,QQQ,524.42,0.0424,21.57,23.31,17.73,1.3148,0.8219,1.0806,21.81,25.07,19.16,1.3088,0.8783,1.1495
2025-06-16,QQQ,531.72,0.0425,19.3,19.81,16.97,1.1677,0.879,1.0265,20.94,23.58,17.73,1.3299,0.8466,1.1258
2025-06-17,QQQ,526.53,0.0422,22.2,22.29,19.54,1.1409,0.8803,1.0043,22.02,25.27,18.51,1.3653,0.8407,1.1478
2025-06-18,QQQ,526.44,0.0422,21.08,22.4,18.02,1.243,0.8552,1.063,21.53,23.84,18.02,1.323,0.8368,1.1071
2025-06-20,QQQ,524.29,0.042,21.53,21.96,18.05,1.2166,0.8384,1.0199,21.48,24.85,18.41,1.3501,0.8572,1.1573
2025-06-23,QQQ,529.68,0.0416,19.19,21.69,17.43,1.2445,0.9085,1.1306,20.55,26.86,17.75,1.5137,0.8636,1.3071
2025-06-24,QQQ,537.78,0.0418,18.88,20.25,16.54,1.2244,0.8758,1.0724,20.06,22.88,16.86,1.3571,0.8403,1.1403
2025-06-25,QQQ,539.16,0.0419,20.45,17.87,16.21,1.1023,0.7927,0.8738,19.3,22.23,16.79,1.3238,0.8698,1.1515
2025-06-26,QQQ,544.2,0.0419,19.16,18.41,16.13,1.1418,0.8416,0.961,19.32,22.54,16.75,1.3458,0.8671,1.167
2025-06-27,QQQ,546.06,0.042,18.18,20.26,16.06,1.2613,0.8834,1.1142,18.23,21.99,16.7,1.3168,0.916,1.2062
2025-06-30,QQQ,549.6,0.0419,19.45,19.05,16.31,1.1681,0.8385,0.9795,18.89,22.44,17.12,1.3109,0.906,1.1877
2025-07-01,QQQ,544.97,0.0422,19.74,19.64,16.76,1.1723,0.8488,0.995,19.49,22.16,17.18,1.29,0.8816,1.1373
2025-07-02,QQQ,548.76,0.0422,19.42,19.75,16.99,1.1623,0.875,1.017,17.44,21.75,16.64,1.307,0.9538,1.2467
2025-07-03,QQQ,554.16,0.0424,19.12,19.55,17.07,1.1459,0.8924,1.0225,18.14,21.7,16.84,1.2884,0.9286,1.1964
2025-07-07,QQQ,549.99,0.0424,20.22,19.3,17.41,1.108,0.8614,0.9544,19.61,23.09,17.86,1.2929,0.9105,1.1772
2025-07-08,QQQ,550.3,0.0425,20.56,17.46,16.35,1.0679,0.7953,0.8494,19.49,21.86,17.12,1.2767,0.8787,1.1219
2025-07-09,QQQ,554.19,0.0424,18.85,18.41,16.34,1.1266,0.8667,0.9764,18.79,21.2,16.49,1.2858,0.8774,1.1281
2025-07-10,QQQ,553.4,0.0424,18.57,18.27,16.05,1.1388,0.864,0.9839,18.77,20.97,16.04,1.308,0.8545,1.1176
2025-07-11,QQQ,552.15,0.0424,19.2,19.44,16.65,1.1673,0.8674,1.0126,18.54,20.98,16.5,1.2717,0.8899,1.1316
2025-07-14,QQQ,554.15,0.0423,20.14,19.2,17.4,1.103,0.8643,0.9533,17.53,21.53,16.68,1.2908,0.9514,1.2281
2025-07-15,QQQ,554.66,0.0423,20.19,19.05,17.35,1.0977,0.8594,0.9433,20.34,20.69,17.24,1.2004,0.8473,1.0171
2025-07-16,QQQ,555.23,0.0422,18.17,18.72,17.59,1.0637,0.9684,1.0302,18.75,22.05,16.1,1.369,0.8587,1.1755
2025-07-17,QQQ,559.72,0.0424,18.5,19.57,16.83,1.1627,0.9098,1.0579,18.79,20.85,16.17,1.2898,0.8602,1.1095
2025-07-18,QQQ,559.18,0.0423,18.39,19.78,15.76,1.2548,0.8574,1.0758,19.38,22.17,16.17,1.3715,0.8343,1.1442
2025-07-21,QQQ,562.08,0.0422,18.48,18.35,16.32,1.124,0.8832,0.9927,18.53,20.92,16.45,1.2716,0.8878,1.129
2025-07-22,QQQ,559.17,0.0423,19.29,18.33,16.15,1.135,0.8372,0.9502,19.71,21.76,16.32,1.333,0.828,1.1036
2025-07-23,QQQ,561.72,0.0424,19.5,18.23,16.51,1.1039,0.8467,0.9347,17.15,21.04,16.54,1.272,0.9642,1.2265
2025-07-24,QQQ,562.92,0.0424,17.97,18.12,15.51,1.168,0.863,1.008,17.79,20.19,16.03,1.2598,0.9008,1.1349
2025-07-25,QQQ,564.27,0.0424,17.72,17.42,14.97,1.1634,0.8447,0.9827,17.58,19.95,15.99,1.2481,0.9095,1.1352
2025-07-28,QQQ,566.04,0.0424,17.41,16.52,14.68,1.1254,0.8427,0.9484,17.01,20.03,15.41,1.3003,0.9056,1.1775
2025-07-29,QQQ,565.16,0.0423,17.81,16.87,15.34,1.0996,0.8616,0.9474,19.26,20.6,15.52,1.3271,0.806,1.0697
2025-07-30,QQQ,565.92,0.0423,21.65,14.43,16.83,0.8577,0.7772,0.6666,19.13,18.87,16.23,1.1626,0.8487,0.9866
2025-07-31,QQQ,562.92,0.0424,19.07,18.53,15.35,1.2068,0.8053,0.9718,18.64,18.3,16.02,1.1429,0.8593,0.9821
2025-08-01,QQQ,551.83,0.0418,22.23,23.31,17.03,1.3686,0.7664,1.0489,20.06,23.64,17.33,1.3645,0.8638,1.1786
2025-08-04,QQQ,562.01,0.0415,19.6,20.36,14.85,1.371,0.7577,1.0388,18.93,22.46,15.39,1.4592,0.8133,1.1867
2025-08-05,QQQ,558.2,0.0415,19.88,20.52,17.36,1.1826,0.873,1.0324,20.29,22.43,16.43,1.3649,0.8096,1.1051
2025-08-06,QQQ,565.22,0.0413,18.44,19.88,15.57,1.2764,0.8444,1.0778,16.94,22.04,15.71,1.4029,0.9276,1.3013
2025-08-07,QQQ,567.13,0.0414,18.68,17.55,15.52,1.1309,0.8309,0.9396,18.85,22.17,15.98,1.3874,0.8479,1.1764
2025-08-08,QQQ,572.42,0.0413,17.77,16.88,15.2,1.1107,0.8554,0.95,17.79,21.05,15.84,1.3292,0.8905,1.1836
2025-08-11,QQQ,570.73,0.0414,17.9,17.46,15.46,1.1291,0.8641,0.9756,18.35,21.1,15.44,1.367,0.8415,1.1503
2025-08-12,QQQ,577.9,0.0413,16.82,16.56,14.36,1.1532,0.8537,0.9845,17.11,19.79,15.25,1.2981,0.8912,1.1569
2025-08-13,QQQ,578.19,0.0411,16.0,16.83,14.24,1.1818,0.8901,1.052,17.31,19.84,15.31,1.2957,0.8849,1.1466
2025-08-14,QQQ,577.74,0.0411,16.71,17.33,15.38,1.1271,0.9205,1.0375,17.37,19.37,15.12,1.2817,0.8701,1.1152
2025-08-15,QQQ,575.2,0.0411,17.03,17.81,14.36,1.24,0.8436,1.0461,17.47,20.18,14.87,1.3576,0.8508,1.1551
2025-08-18,QQQ,574.97,0.0412,17.31,14.43,14.46,0.9974,0.8356,0.8334,17.88,20.45,15.5,1.3193,0.867,1.1438
2025-08-19,QQQ,567.17,0.0411,18.62,17.93,16.02,1.1192,0.8606,0.9632,18.76,21.76,16.03,1.3569,0.8547,1.1598
2025-08-20,QQQ,563.81,0.0411,17.29,21.32,15.95,1.3365,0.9223,1.2327,19.38,22.22,16.08,1.3822,0.8297,1.1468
2025-08-21,QQQ,561.2,0.0413,20.04,22.14,17.03,1.3,0.85,1.1051,19.8,22.47,16.62,1.3518,0.8397,1.1351
2025-08-22,QQQ,569.85,0.0409,16.92,17.92,14.77,1.2135,0.8729,1.0592,17.86,20.9,15.36,1.3607,0.8601,1.1703
2025-08-25,QQQ,568.21,0.0409,17.43,18.84,15.07,1.2503,0.8643,1.0806,18.94,20.39,16.23,1.2565,0.8566,1.0763
2025-08-26,QQQ,570.49,0.0409,17.97,19.22,14.83,1.2958,0.8253,1.0694,17.56,20.89,15.34,1.3615,0.874,1.19
2025-08-27,QQQ,571.37,0.0406,17.63,19.25,14.97,1.2859,0.8492,1.0919,18.23,21.11,15.66,1.348,0.8593,1.1583
2025-08-28,QQQ,574.95,0.0407,17.16,16.85,13.96,1.2069,0.8139,0.9823,17.72,20.46,15.18,1.3478,0.8566,1.1546
2025-08-29,QQQ,568.29,0.0404,17.96,19.93,14.79,1.347,0.8238,1.1097,18.79,20.84,15.66,1.3308,0.8331,1.1088
2025-09-02,QQQ,563.53,0.0403,19.12,23.68,16.52,1.4332,0.8642,1.2385,18.99,23.29,15.72,1.4815,0.8279,1.2265
2025-09-03,QQQ,567.96,0.0402,18.52,22.24,14.97,1.4857,0.8085,1.2013,19.46,21.41,15.78,1.3567,0.811,1.1003
2025-09-04,QQQ,573.1,0.04,18.41,19.71,15.02,1.3125,0.8161,1.0711,18.42,20.98,14.46,1.4507,0.785,1.1388
2025-09-05,QQQ,573.93,0.0391,16.2,19.81,14.27,1.3887,0.8806,1.2229,17.73,21.87,15.35,1.4243,0.866,1.2335
2025-09-08,QQQ,576.73,0.0393,17.28,18.87,13.76,1.3713,0.7961,1.0917,18.53,21.32,15.69,1.3593,0.8464,1.1505
2025-09-09,QQQ,578.36,0.0394,17.31,18.9,14.52,1.3016,0.839,1.0921,17.48,21.85,15.72,1.3902,0.8994,1.2504
2025-09-10,QQQ,578.55,0.0393,17.76,19.99,14.62,1.3677,0.8232,1.1258,18.37,21.65,15.92,1.3598,0.8668,1.1786
2025-09-11,QQQ,581.92,0.0393,17.21,16.36,14.88,1.0994,0.8647,0.9507,18.47,20.5,16.01,1.2804,0.867,1.11
2025-09-12,QQQ,584.49,0.0393,15.55,16.14,14.41,1.1197,0.9265,1.0375,18.06,20.56,15.52,1.3245,0.8592,1.138
2025-09-15,QQQ,589.49,0.039,17.45,17.24,14.96,1.1528,0.8571,0.9881,18.32,21.75,16.32,1.3329,0.8906,1.1871
2025-09-16,QQQ,588.99,0.0389,18.91,18.23,15.57,1.1709,0.823,0.9636,19.01,21.8,16.84,1.2941,0.8859,1.1465
2025-09-17,QQQ,587.82,0.0387,18.1,19.98,15.95,1.2526,0.8814,1.104,19.46,21.63,16.61,1.3021,0.8533,1.1112
2025-09-18,QQQ,593.12,0.0388,17.28,18.86,15.26,1.2359,0.883,1.0913,19.38,21.55,16.57,1.3006,0.8549,1.1119
2025-09-19,QQQ,597.13,0.0388,18.51,20.21,15.44,1.3091,0.8342,1.092,18.92,21.72,16.7,1.3002,0.8828,1.1477
2025-09-22,QQQ,600.67,0.0385,18.01,19.27,16.36,1.1777,0.9086,1.07,18.94,21.73,17.1,1.2704,0.9032,1.1474
2025-09-23,QQQ,596.68,0.0385,19.17,21.59,16.72,1.2906,0.8722,1.1258,20.18,22.89,17.95,1.2756,0.8895,1.1346
2025-09-24,QQQ,594.58,0.0386,19.03,19.83,17.02,1.165,0.8945,1.0421,19.42,22.92,17.14,1.3378,0.8824,1.1804
2025-09-25,QQQ,592.02,0.0388,19.47,22.76,16.83,1.3528,0.8643,1.1692,20.16,23.99,17.58,1.3651,0.8719,1.1903
2025-09-26,QQQ,594.45,0.0386,18.1,20.54,16.45,1.2484,0.9089,1.1348,19.13,22.19,16.77,1.3232,0.8765,1.1598
2025-09-29,QQQ,597.21,0.0386,19.34,19.76,16.4,1.2052,0.8475,1.0215,19.56,22.15,16.75,1.3225,0.8561,1.1322
2025-09-30,QQQ,598.84,0.0385,16.93,20.64,15.66,1.3184,0.9246,1.219,18.7,22.2,17.05,1.3023,0.9118,1.1874
2025-10-01,QQQ,601.72,0.0385,19.12,18.04,15.37,1.1737,0.8041,0.9438,19.03,21.87,16.71,1.3084,0.878,1.1488
2025-10-02,QQQ,604.19,0.0385,18.55,20.31,15.58,1.304,0.8398,1.0951,18.97,22.57,17.11,1.3193,0.9021,1.1902
2025-10-03,QQQ,601.65,0.0386,19.2,20.09,14.98,1.341,0.7803,1.0463,19.13,21.74,17.11,1.2705,0.8944,1.1364
2025-10-06,QQQ,606.16,0.0386,19.32,17.57,16.92,1.0383,0.8761,0.9097,19.55,22.19,17.4,1.2752,0.89,1.1348
2025-10-07,QQQ,602.97,0.0384,19.59,21.58,16.29,1.3249,0.8317,1.102,21.91,23.29,17.65,1.3199,0.8055,1.0632
2025-10-08,QQQ,609.88,0.0384,18.85,19.69,16.7,1.1794,0.8859,1.0449,19.11,22.81,17.46,1.3061,0.9141,1.1939
2025-10-09,QQQ,609.15,0.0385,18.94,21.1,16.28,1.296,0.8593,1.1136,19.21,22.77,17.22,1.322,0.8962,1.1848
2025-10-10,QQQ,588.0,0.0385,24.79,26.58,20.03,1.3272,0.8078,1.0721,23.8,25.69,20.36,1.262,0.8554,1.0795
2025-10-13,QQQ,600.48,0.0385,22.02,23.68,18.29,1.2944,0.8309,1.0756,20.76,24.14,18.31,1.3187,0.882,1.1631
2025-10-14,QQQ,596.48,0.0385,23.63,24.92,18.82,1.3238,0.7967,1.0546,20.95,26.44,17.43,1.5175,0.832,1.2625
2025-10-15,QQQ,600.69,0.0386,21.05,26.2,19.38,1.3522,0.9206,1.2448,20.09,26.66,18.84,1.4153,0.9374,1.3267
2025-10-16,QQQ,598.46,0.0385,25.25,30.46,21.6,1.4106,0.8551,1.2063,24.97,24.69,19.77,1.2492,0.7915,0.9888
2025-10-17,QQQ,602.39,0.0383,22.62,25.66,18.88,1.3596,0.8346,1.1347,21.29,25.49,18.74,1.3601,0.8804,1.1974
2025-10-20,QQQ,609.98,0.038,21.05,22.36,17.95,1.2458,0.8527,1.0623,20.12,23.35,17.92,1.3029,0.8907,1.1605
2025-10-21,QQQ,609.82,0.0379,19.3,22.18,16.97,1.3069,0.8795,1.1494,19.27,23.18,17.71,1.3088,0.9192,1.2031
2025-10-22,QQQ,603.95,0.0379,21.46,25.49,18.07,1.4104,0.8421,1.1877,20.56,23.26,17.69,1.3149,0.8606,1.1316
2025-10-23,QQQ,609.03,0.0379,19.91,21.21,17.15,1.2371,0.8614,1.0657,20.2,22.67,17.32,1.309,0.8574,1.1223
2025-10-24,QQQ,615.53,0.0376,18.92,19.82,16.38,1.2097,0.8657,1.0472,19.23,22.42,17.28,1.2976,0.8983,1.1657
2025-10-27,QQQ,626.49,0.0372,20.06,19.92,17.45,1.1414,0.8701,0.9932,19.8,22.29,17.86,1.2483,0.9017,1.1257
2025-10-28,QQQ,631.31,0.0372,20.61,20.83,18.64,1.1178,0.9045,1.011,20.24,22.41,18.6,1.2046,0.919,1.107
2025-10-29,QQQ,634.15,0.0373,22.34,22.31,17.77,1.256,0.7952,0.9988,19.84,22.92,18.8,1.2191,0.9477,1.1554
2025-10-30,QQQ,624.46,0.0376,24.35,20.88,20.33,1.0271,0.8348,0.8574,21.53,22.59,20.08,1.1248,0.9326,1.049
2025-10-31,QQQ,627.47,0.0372,22.47,21.89,19.07,1.1481,0.8487,0.9744,21.16,23.82,19.19,1.241,0.9069,1.1255
2025-11-03,QQQ,630.47,0.0378,20.91,21.74,18.19,1.1956,0.8698,1.0399,21.26,23.69,18.75,1.2633,0.8821,1.1144
2025-11-04,QQQ,617.67,0.0379,21.88,24.2,19.76,1.2246,0.9034,1.1063,22.49,24.97,20.34,1.2275,0.9045,1.1103
2025-11-05,QQQ,621.69,0.0379,21.37,21.15,19.84,1.0658,0.9284,0.9895,21.59,23.31,19.37,1.2033,0.8969,1.0793
2025-11-06,QQQ,610.11,0.0376,24.05,24.76,21.06,1.1757,0.8756,1.0295,23.88,25.73,20.46,1.2573,0.857,1.0775
2025-11-07,QQQ,608.19,0.0376,23.79,25.26,20.01,1.2625,0.8409,1.0617,22.47,26.54,19.46,1.3639,0.8661,1.1813
2025-11-10,QQQ,621.64,0.0378,21.97,23.28,18.86,1.2343,0.8586,1.0598,21.93,24.36,19.37,1.2575,0.8834,1.1109
2025-11-11,QQQ,619.99,0.0378,21.38,20.84,18.42,1.1313,0.8618,0.975,21.5,24.49,19.09,1.2829,0.8876,1.1387
2025-11-12,QQQ,619.5,0.0378,21.26,21.15,19.25,1.0987,0.9054,0.9948,21.98,24.69,19.18,1.287,0.8728,1.1233
2025-11-13,QQQ,606.85,0.0379,25.49,26.62,21.98,1.2112,0.8621,1.0442,23.55,26.09,20.72,1.2591,0.88,1.1079
2025-11-14,QQQ,607.31,0.0379,22.68,25.93,21.55,1.2036,0.95,1.1434,21.94,26.68,20.36,1.3105,0.9281,1.2163
2025-11-17,QQQ,602.12,0.0377,27.47,29.13,22.28,1.3076,0.8111,1.0605,24.4,27.15,20.87,1.3005,0.8555,1.1126
2025-11-18,QQQ,594.79,0.0377,25.2,32.06,22.65,1.4154,0.899,1.2725,25.94,28.63,21.19,1.351,0.8169,1.1036
2025-11-19,QQQ,598.34,0.0377,26.99,30.87,22.47,1.3738,0.8326,1.1439,23.95,27.75,20.09,1.3811,0.8389,1.1586
2025-11-20,QQQ,584.18,0.0378,27.33,29.92,23.48,1.2744,0.859,1.0947,25.67,29.7,21.7,1.3689,0.8453,1.1572
2025-11-21,QQQ,588.57,0.0374,25.2,26.62,23.55,1.1307,0.9343,1.0564,25.62,28.2,20.91,1.3482,0.8164,1.1007
2025-11-24,QQQ,603.62,0.0373,23.08,25.25,21.16,1.1929,0.9171,1.094,22.77,25.61,19.34,1.3243,0.8492,1.1246
2025-11-25,QQQ,607.34,0.0373,20.94,24.54,17.82,1.3769,0.8511,1.1719,20.05,24.27,18.58,1.3061,0.9268,1.2105
2025-11-26,QQQ,612.71,0.0375,20.99,22.1,17.75,1.2456,0.8453,1.053,21.5,23.9,18.46,1.2951,0.8586,1.1119
2025-11-28,QQQ,617.67,0.037,18.12,21.11,18.06,1.1693,0.9965,1.1653,20.46,25.22,17.87,1.4114,0.8735,1.2328
2025-12-01,QQQ,615.6,0.0369,20.49,21.29,17.32,1.2295,0.8453,1.0393,20.89,23.43,18.22,1.2863,0.8719,1.1215
2025-12-02,QQQ,620.42,0.0367,20.26,21.93,17.39,1.2608,0.8583,1.0821,20.28,23.1,17.9,1.2904,0.8826,1.1389
2025-12-03,QQQ,621.93,0.0363,18.9,21.09,16.67,1.2651,0.8819,1.1157,20.46,23.33,17.95,1.2997,0.8774,1.1404
2025-12-04,QQQ,621.35,0.0361,17.53,20.74,16.79,1.2351,0.9581,1.1834,20.05,22.92,17.36,1.3201,0.8659,1.1431
2025-12-05,QQQ,623.89,0.036,18.23,19.23,15.75,1.2211,0.8638,1.0548,21.58,22.31,18.3,1.2194,0.8481,1.0342
2025-12-08,QQQ,622.69,0.0362,18.54,21.14,16.8,1.2583,0.9066,1.1407,19.97,22.42,17.94,1.2497,0.898,1.1223
2025-12-09,QQQ,623.46,0.0363,18.81,20.21,16.71,1.2093,0.8885,1.0745,20.25,23.61,18.16,1.3002,0.8967,1.1659
2025-12-10,QQQ,626.01,0.0359,17.09,18.28,15.66,1.1676,0.9161,1.0696,19.51,23.25,17.6,1.3212,0.9021,1.1918
2025-12-11,QQQ,623.99,0.0357,16.37,18.52,14.65,1.2645,0.8946,1.1311,19.08,21.97,17.4,1.2625,0.912,1.1514
2025-12-12,QQQ,612.06,0.0353,18.77,20.48,15.99,1.2812,0.8518,1.0913,19.92,23.09,17.67,1.3069,0.8869,1.1592
2025-12-15,QQQ,608.99,0.0354,19.05,20.84,16.71,1.2467,0.8775,1.0939,20.3,23.36,17.71,1.3193,0.8721,1.1505
2025-12-16,QQQ,610.19,0.0355,19.28,20.04,15.87,1.2626,0.8235,1.0397,19.81,22.25,17.4,1.2784,0.8784,1.1229
2025-12-17,QQQ,598.88,0.0354,21.39,22.93,17.47,1.3126,0.8168,1.0721,20.21,23.39,17.92,1.3052,0.8867,1.1573
2025-12-18,QQQ,607.56,0.0352,18.23,21.67,17.17,1.2619,0.9416,1.1882,20.05,23.3,17.25,1.3503,0.8604,1.1618
2025-12-19,QQQ,615.48,0.0352,17.84,17.55,13.82,1.2697,0.7747,0.9837,18.8,22.01,16.57,1.328,0.8815,1.1706
2025-12-22,QQQ,618.43,0.0353,15.97,16.23,14.74,1.1014,0.9225,1.0161,18.83,21.43,16.24,1.3199,0.8624,1.1384
2025-12-23,QQQ,621.33,0.0355,15.0,18.53,13.75,1.3477,0.9166,1.2353,17.67,21.54,15.73,1.3692,0.8903,1.2189
2025-12-24,QQQ,623.14,0.0356,15.07,16.52,14.37,1.1498,0.9536,1.0964,17.69,21.15,15.86,1.3336,0.8964,1.1954
2025-12-26,QQQ,623.1,0.0354,16.23,18.8,14.82,1.2686,0.9131,1.1584,18.33,21.12,15.83,1.3337,0.8636,1.1518
2025-12-29,QQQ,620.09,0.0354,16.06,16.79,14.29,1.1755,0.8893,1.0454,17.85,21.43,16.13,1.3288,0.9034,1.2004
2025-12-30,QQQ,618.65,0.0354,18.14,19.69,15.22,1.2938,0.839,1.0855,18.87,21.44,16.08,1.3328,0.8523,1.1359
2025-12-31,QQQ,613.54,0.0355,18.78,19.09,16.07,1.188,0.8556,1.0165,18.75,21.59,16.99,1.2702,0.9062,1.151
2026-01-02,QQQ,612.35,0.0353,18.45,20.44,16.25,1.2583,0.8806,1.1081,18.62,22.26,16.66,1.3356,0.8947,1.195
2026-01-05,QQQ,617.21,0.0352,18.31,20.72,16.98,1.2199,0.9276,1.1316,18.61,22.58,16.61,1.3592,0.8927,1.2134
2026-01-06,QQQ,622.63,0.0352,17.84,20.4,15.95,1.2789,0.8941,1.1434,18.43,22.08,16.63,1.3281,0.9023,1.1984
2026-01-07,QQQ,623.23,0.0352,18.51,17.97,16.73,1.0747,0.9035,0.9709,19.6,22.62,16.75,1.3507,0.8543,1.1539
2026-01-08,QQQ,619.69,0.0351,16.95,20.44,15.55,1.3144,0.9174,1.2058,18.89,22.18,16.4,1.3527,0.868,1.1741
2026-01-09,QQQ,625.86,0.0351,18.01,19.49,15.24,1.2788,0.8459,1.0818,18.51,22.14,16.0,1.3842,0.8644,1.1965
2026-01-12,QQQ,626.38,0.0353,17.94,19.1,15.83,1.2065,0.8822,1.0643,18.76,21.95,16.46,1.3339,0.8774,1.1703
2026-01-13,QQQ,625.45,0.0356,18.11,20.04,15.35,1.3055,0.8477,1.1067,18.34,22.34,15.84,1.4103,0.8634,1.2177
2026-01-14,QQQ,618.77,0.0356,18.5,21.91,16.36,1.3393,0.8842,1.1843,18.15,24.23,15.75,1.5379,0.8681,1.3351
2026-01-15,QQQ,621.0,0.0357,18.41,21.38,15.62,1.369,0.8486,1.1617,20.84,20.89,16.32,1.2804,0.783,1.0025
